date,hospitalizations,hospitalizations_lag_3,average_stay_lag_3,deaths_lag_3,mortality_rate_lag_3,hospitalizations_lag_3_12m_window,average_stay_lag_3_12m_window,deaths_lag_3_12m_window,mortality_rate_lag_3_12m_window,heat_index,heat_index_sum,heat_index_std,heat_index99,heat_index95,temperature_mean,temperature_max,temperature_min,wind_speed_mean,humidity_mean,lag_heat_index_1,lag_heat_index_2,lag_heat_index_3
2000-12-01,4266.0,4365.0,6.4,293.0,6.71,4277.5,5.9,245.33333333333331,5.728333333333333,24.15426075268817,17970.77,4.999718995254918,37.89660000000002,33.538,23.575,35.4,13.4,1.8266129032258065,70.83602150537635,21.132402777777777,19.318991935483872,15.300694444444444
2001-01-01,4032.0,4388.0,6.3,275.0,6.27,4257.25,5.925,246.25,5.775833333333334,26.31615591397849,19579.22,4.452697823607993,37.8471,34.6685,25.1369623655914,35.4,17.0,1.777016129032258,75.375,24.15426075268817,21.132402777777777,19.318991935483872
2001-02-01,3888.0,4329.0,6.1,258.0,5.96,4256.583333333333,5.933333333333333,248.08333333333331,5.819166666666667,27.119464285714283,18224.28,4.274062661576951,37.7548,35.39399999999999,25.69107142857143,34.2,20.2,1.9165178571428572,76.42410714285714,26.31615591397849,24.15426075268817,21.132402777777777
2001-03-01,3658.0,4266.0,6.1,242.0,5.67,4265.166666666667,5.966666666666668,250.83333333333331,5.873333333333334,26.113387096774197,19428.36,4.220195862172236,36.76700000000001,34.4155,24.98534946236559,34.4,16.3,1.6297043010752688,76.38306451612904,27.119464285714283,26.31615591397849,24.15426075268817
2001-04-01,4022.0,4032.0,5.9,218.0,5.41,4263.833333333333,5.974999999999999,250.66666666666663,5.871666666666666,21.383902777777777,15396.41,3.4270335187733694,31.002999999999982,28.021499999999996,21.03833333333333,30.8,11.9,1.455138888888889,81.15277777777777,26.113387096774197,27.119464285714283,26.31615591397849
2001-05-01,4332.0,3888.0,5.8,217.0,5.58,4242.5,5.991666666666667,250.5,5.896666666666666,16.999529569892474,12647.65,3.4992148966302032,24.53960000000001,23.28,17.07298387096774,27.3,10.8,1.6990591397849462,82.58333333333333,21.383902777777777,26.113387096774197,27.119464285714283
2001-06-01,4201.0,3658.0,5.8,176.0,4.81,4217.916666666667,5.991666666666667,247.75,5.8566666666666665,16.162041666666667,11636.67,5.767223933894522,27.5181,24.3325,16.35152777777778,28.9,3.1,1.6622222222222225,80.36111111111111,16.999529569892474,21.383902777777777,26.113387096774197
2001-07-01,4356.0,4022.0,5.8,256.0,6.36,4184.75,5.983333333333333,251.16666666666663,5.9816666666666665,14.580241935483873,10847.7,5.133076304765068,25.7657,23.07,14.949327956989247,30.2,2.7,1.6009408602150537,79.40322580645162,16.162041666666667,16.999529569892474,21.383902777777777
2001-08-01,4632.0,4332.0,6.2,270.0,6.23,4183.0,6.008333333333334,254.0,6.049166666666667,18.598024193548387,13836.93,4.592116393174099,29.394200000000005,27.79,18.75524193548387,30.7,9.2,1.3926075268817204,74.24731182795699,14.580241935483873,16.162041666666667,16.999529569892474
2001-09-01,3935.0,4201.0,5.8,270.0,6.43,4168.916666666667,6.0,255.25,6.098333333333333,17.503722222222223,12602.68,4.246769208788994,27.7586,25.061,17.704722222222223,28.4,7.3,2.314583333333333,75.1,18.598024193548387,14.580241935483873,16.162041666666667
2001-10-01,3999.0,4356.0,5.8,295.0,6.77,4177.25,5.983333333333333,257.0833333333333,6.128333333333334,21.27641129032258,15829.65,4.040490875083806,33.6499,29.304,21.18212365591398,35.3,12.3,2.150537634408602,71.96370967741936,17.503722222222223,18.598024193548387,14.580241935483873
2001-11-01,4113.0,4632.0,6.1,319.0,6.89,4205.75,6.008333333333333,257.4166666666667,6.090833333333333,21.677472222222224,15607.78,4.270783559328669,33.25429999999999,30.335499999999996,21.52486111111111,34.6,13.0,2.1305555555555555,72.0513888888889,21.27641129032258,17.503722222222223,18.598024193548387
2001-12-01,4147.0,3935.0,6.3,237.0,6.02,4169.916666666667,6.0,252.75,6.033333333333334,23.001532258064515,17113.14,4.221008990197025,33.92790000000002,31.015000000000004,22.669758064516127,35.3,14.6,2.107258064516129,72.1491935483871,21.677472222222224,21.27641129032258,17.503722222222223
2002-01-01,4251.0,3999.0,6.0,306.0,7.65,4137.5,5.9750000000000005,255.33333333333331,6.1483333333333325,25.361948924731184,18869.29,3.876310957692332,34.2971,31.9185,24.791263440860217,35.2,16.4,1.910752688172043,68.40053763440861,23.001532258064515,21.677472222222224,21.27641129032258
2002-02-01,4055.0,4113.0,6.1,242.0,5.88,4119.5,5.9750000000000005,254.0,6.141666666666667,24.085982142857144,16185.78,4.075409655798029,34.738699999999994,31.5145,23.69613095238095,35.2,15.5,1.762202380952381,69.00595238095238,25.361948924731184,23.001532258064515,21.677472222222224
2002-03-01,3749.0,4147.0,6.0,246.0,5.93,4109.583333333333,5.966666666666666,254.33333333333331,6.163333333333333,27.04028225806452,20117.97,4.892368551259579,39.5328,36.795,25.730376344086025,37.3,18.5,1.7008064516129031,73.66397849462365,24.085982142857144,25.361948924731184,23.001532258064515
2002-04-01,4087.0,4251.0,5.8,246.0,5.79,4127.833333333333,5.958333333333333,256.6666666666667,6.195,21.043819444444445,15151.55,4.16644079812001,31.624399999999987,28.9205,20.8175,31.2,10.7,1.7873611111111112,76.67222222222222,27.04028225806452,24.085982142857144,25.361948924731184
2002-05-01,4125.0,4055.0,5.9,242.0,5.97,4141.75,5.966666666666666,258.75,6.2275,19.3267876344086,14379.13,3.745147676712528,30.42,27.724,19.27983870967742,32.4,11.2,1.2614247311827955,78.21370967741936,21.043819444444445,27.04028225806452,24.085982142857144
2002-06-01,4193.0,3749.0,5.7,236.0,6.3,4149.333333333333,5.958333333333333,263.75,6.351666666666667,14.418930555555557,10381.63,5.551697966843967,28.6462,24.814999999999998,14.838194444444444,30.1,3.6,1.2466666666666666,77.62361111111112,19.3267876344086,21.043819444444445,27.04028225806452
2002-07-01,4558.0,4087.0,5.7,250.0,6.12,4154.75,5.95,263.25,6.331666666666667,13.722755376344086,10209.73,4.525047898213731,24.1971,21.744,14.18252688172043,28.3,4.8,1.4690860215053765,79.1008064516129,14.418930555555557,19.3267876344086,21.043819444444445
2002-08-01,4768.0,4125.0,6.0,248.0,6.01,4137.5,5.933333333333333,261.4166666666667,6.313333333333333,16.39685483870968,12199.26,5.481822186304891,30.92240000000001,27.278,16.651075268817205,32.7,6.5,1.4633064516129033,77.56586021505376,13.722755376344086,14.418930555555557,19.3267876344086
2002-09-01,4291.0,4193.0,6.0,306.0,7.3,4136.833333333333,5.95,264.4166666666667,6.385833333333334,15.202097222222225,10945.51,4.923597875599125,26.8505,23.021,15.63111111111111,30.9,5.9,1.7241666666666668,74.95972222222223,16.39685483870968,13.722755376344086,14.418930555555557
2002-10-01,4098.0,4558.0,6.0,325.0,7.13,4153.666666666667,5.966666666666666,266.9166666666667,6.415833333333333,20.853870967741937,15515.28,4.273953832404457,32.21,29.197,20.536693548387092,32.0,8.9,1.8258064516129036,79.83064516129032,15.202097222222225,16.39685483870968,13.722755376344086
2002-11-01,4366.0,4768.0,6.2,354.0,7.42,4165.0,5.9750000000000005,269.8333333333333,6.46,22.60581944444445,16276.19,4.62382674161545,33.5472,31.8615,22.35930555555556,35.1,13.5,2.211388888888889,69.59444444444445,20.853870967741937,15.202097222222225,16.39685483870968
2002-12-01,4126.0,4291.0,6.1,315.0,7.34,4194.666666666667,5.958333333333333,276.3333333333333,6.57,23.673252688172045,17612.9,3.4679438616928,35.21100000000002,31.11500000000001,23.27258064516129,34.3,15.8,1.7966397849462366,71.39247311827957,22.60581944444445,20.853870967741937,15.202097222222225
2003-01-01,4246.0,4098.0,6.1,281.0,6.86,4202.916666666667,5.966666666666666,274.25,6.504166666666667,25.56975806451613,19023.9,4.104090917161545,35.5871,32.4155,24.940860215053764,36.2,16.5,1.7873655913978497,68.63306451612904,23.673252688172045,22.60581944444445,20.853870967741937
2003-02-01,3983.0,4366.0,6.2,288.0,6.6,4224.0,5.9750000000000005,278.0833333333333,6.564166666666666,26.79552083333333,18006.59,5.27999074448624,39.839,37.18749999999999,25.561309523809523,37.5,16.3,1.4148809523809522,71.3452380952381,25.56975806451613,23.673252688172045,22.60581944444445
2003-03-01,3848.0,4126.0,6.0,284.0,6.88,4222.25,5.9750000000000005,281.25,6.6433333333333335,24.2495564516129,18041.67,4.577100905231865,36.18310000000004,32.959,23.55631720430108,34.2,15.1,1.5504032258064515,74.66532258064517,26.79552083333333,25.56975806451613,23.673252688172045
2003-04-01,3878.0,4246.0,5.9,284.0,6.69,4221.833333333333,5.983333333333334,284.4166666666667,6.718333333333333,20.35245833333333,14653.77,4.133509312111215,29.89769999999999,26.9805,20.33333333333333,30.8,10.7,1.6029166666666663,72.93194444444444,24.2495564516129,26.79552083333333,25.56975806451613
2003-05-01,4126.0,3983.0,5.7,259.0,6.5,4215.833333333333,5.966666666666666,285.8333333333333,6.762499999999999,17.269610215053763,12848.59,5.026993780547846,28.4,25.421000000000003,17.530645161290323,30.2,8.0,1.747983870967742,73.53225806451613,20.35245833333333,24.2495564516129,26.79552083333333
2003-06-01,4142.0,3848.0,5.7,226.0,5.87,4224.083333333333,5.966666666666666,285.0,6.726666666666667,16.736458333333335,12050.25,3.5382114535925897,27.31,23.596999999999984,16.82986111111111,27.3,9.9,1.4561111111111111,82.09583333333333,17.269610215053763,20.35245833333333,24.2495564516129
2003-07-01,3997.0,3878.0,5.9,258.0,6.65,4206.666666666667,5.983333333333334,285.6666666666667,6.770833333333333,14.26728494623656,10614.86,4.933060240042295,27.049600000000016,22.666500000000003,14.646370967741936,30.3,3.3,1.3561827956989247,79.3010752688172,16.736458333333335,17.269610215053763,20.35245833333333
2003-08-01,4041.0,4126.0,5.8,284.0,6.88,4206.75,5.966666666666668,288.6666666666667,6.843333333333334,13.477849462365592,10027.52,5.034929240995367,27.51690000000001,23.267000000000014,14.13548387096774,29.9,3.7,1.5862903225806453,71.90725806451613,14.26728494623656,16.736458333333335,17.269610215053763
2003-09-01,4242.0,4142.0,6.2,356.0,8.59,4202.5,5.983333333333333,292.8333333333333,6.950833333333333,15.617972222222225,11244.94,5.187907524009042,29.09209999999998,24.36049999999999,16.060555555555556,33.8,6.0,1.8365277777777775,73.33472222222223,13.477849462365592,14.26728494623656,16.736458333333335
2003-10-01,4172.0,3997.0,6.0,301.0,7.53,4155.75,5.983333333333334,290.8333333333333,6.984166666666667,19.98256720430108,14867.03,5.0109918743489406,33.12690000000001,28.7655,20.08239247311828,35.0,8.1,1.9388440860215053,69.6989247311828,15.617972222222225,13.477849462365592,14.26728494623656
2003-11-01,4081.0,4041.0,6.1,332.0,8.22,4095.1666666666665,5.9750000000000005,289.0,7.050833333333333,21.92163888888889,15783.58,4.90921617266118,33.7267,29.8825,21.878888888888888,35.1,9.9,1.9054166666666668,67.18611111111112,19.98256720430108,15.617972222222225,13.477849462365592
2003-12-01,4404.0,4242.0,6.3,340.0,8.02,4091.0833333333335,5.991666666666666,291.0833333333333,7.107500000000001,22.77959677419355,16948.02,3.7313415004586186,31.03,29.421000000000003,22.586693548387096,31.8,12.9,2.0928763440860214,68.70295698924731,21.92163888888889,19.98256720430108,15.617972222222225
2004-01-01,4170.0,4172.0,6.0,342.0,8.2,4097.25,5.983333333333333,296.1666666666667,7.219166666666666,25.150564516129037,18712.02,4.260571392515053,35.3156,33.011,24.509408602150536,34.7,15.2,1.9595430107526883,70.14650537634408,22.77959677419355,21.92163888888889,19.98256720430108
2004-02-01,3660.0,4081.0,6.0,309.0,7.57,4073.5,5.966666666666666,297.9166666666667,7.3,23.91218390804598,16642.88,3.731455418496898,32.848499999999994,30.895,23.539511494252874,32.8,16.3,1.6487068965517242,69.4985632183908,25.150564516129037,22.77959677419355,21.92163888888889
2004-03-01,3985.0,4404.0,6.3,288.0,6.54,4096.666666666667,5.991666666666667,298.25,7.271666666666667,23.282379032258063,17322.09,3.800598856458791,32.68400000000001,30.401000000000007,22.990860215053765,34.3,15.5,2.06760752688172,70.28225806451613,23.91218390804598,25.150564516129037,22.77959677419355
2004-04-01,3554.0,4170.0,6.0,275.0,6.59,4090.3333333333335,6.0,297.5,7.2633333333333345,22.20975,15991.02,5.109005596491274,33.541,31.472999999999995,21.9675,33.9,10.6,1.54625,71.35,23.282379032258063,23.91218390804598,25.150564516129037
2004-05-01,3840.0,3660.0,5.8,251.0,6.86,4063.4166666666665,6.008333333333334,296.8333333333333,7.293333333333334,15.797849462365592,11753.6,3.51938820679402,22.815600000000003,21.747000000000007,16.086827956989247,25.4,6.7,1.5655913978494622,78.38978494623656,22.20975,23.282379032258063,23.91218390804598
2004-06-01,4020.0,3985.0,6.5,250.0,6.27,4074.8333333333335,6.075,298.8333333333333,7.326666666666667,15.599097222222223,11231.35,4.811147075249963,27.7781,24.1625,15.847638888888888,29.0,3.0,1.1123611111111111,79.90833333333333,15.797849462365592,22.20975,23.282379032258063
2004-07-01,4093.0,3554.0,6.0,242.0,6.81,4047.8333333333335,6.083333333333333,297.5,7.34,13.25505376344086,9861.76,5.141464538573852,27.0357,21.575000000000003,13.81491935483871,28.8,3.0,1.4463709677419354,75.71908602150538,15.599097222222223,15.797849462365592,22.20975
2004-08-01,4098.0,3840.0,6.1,263.0,6.85,4024.0,6.108333333333333,295.75,7.337499999999999,14.829543010752689,11033.18,5.009086742387678,28.195200000000018,23.259500000000003,15.29489247311828,30.8,5.4,1.1975806451612905,74.7741935483871,13.25505376344086,15.599097222222223,15.797849462365592
2004-09-01,4040.0,4020.0,6.3,343.0,8.53,4013.8333333333335,6.116666666666666,294.6666666666667,7.3325,18.33683333333333,13202.52,4.9148514367517535,34.0081,28.134999999999994,18.46180555555556,36.4,7.9,1.8004166666666666,76.56666666666666,14.829543010752689,13.25505376344086,15.599097222222223
2004-10-01,3986.0,4093.0,6.4,344.0,8.4,4021.8333333333335,6.15,298.25,7.405,18.358010752688173,13658.36,4.336203296140095,28.731300000000005,25.37,18.64206989247312,31.3,9.7,1.7443548387096774,68.97311827956989,18.33683333333333,14.829543010752689,13.25505376344086
2004-11-01,4087.0,4098.0,6.2,379.0,9.25,4026.5833333333335,6.158333333333334,302.1666666666667,7.490833333333334,20.81931944444445,14989.91,4.269798679109127,32.0686,28.7745,20.745555555555555,33.2,10.6,1.6465277777777778,72.70138888888889,18.358010752688173,18.33683333333333,14.829543010752689
2004-12-01,4044.0,4040.0,6.4,333.0,8.24,4009.75,6.166666666666667,301.5833333333333,7.509166666666666,23.101720430107527,17187.68,4.113484407104994,33.72120000000001,30.915000000000003,22.908198924731185,35.0,15.6,2.1958333333333333,67.26478494623656,20.81931944444445,18.358010752688173,18.33683333333333
2005-01-01,3898.0,3986.0,6.5,298.0,7.48,3994.25,6.208333333333333,297.9166666666667,7.449166666666667,26.134381720430103,19443.98,5.061535645397057,38.53310000000004,34.5135,25.494354838709675,39.0,14.5,1.883736559139785,65.31317204301075,23.101720430107527,20.81931944444445,18.358010752688173
2005-02-01,3692.0,4087.0,6.5,309.0,7.56,3994.75,6.25,297.9166666666667,7.448333333333334,24.89578869047619,16729.97,3.922648057423129,34.28149999999999,31.979,24.380059523809525,34.0,17.5,1.9489583333333331,70.26785714285714,26.134381720430103,23.101720430107527,20.81931944444445
2005-03-01,3543.0,4044.0,6.2,248.0,6.13,3964.75,6.241666666666666,294.5833333333333,7.414166666666667,23.94626344086021,17816.02,4.180973215503284,35.73820000000001,32.388,23.631720430107528,37.3,16.1,1.777284946236559,70.54569892473118,24.89578869047619,26.134381720430103,23.101720430107527
2005-04-01,3959.0,3898.0,6.0,249.0,6.39,3942.0833333333335,6.241666666666667,292.4166666666667,7.3975,20.407625,14693.49,4.927446087942788,37.75459999999997,28.171499999999973,20.131944444444443,35.2,10.8,1.2573611111111112,79.35833333333333,23.94626344086021,24.89578869047619,26.134381720430103
2005-05-01,3842.0,3692.0,5.8,239.0,6.47,3944.75,6.241666666666666,291.4166666666667,7.364999999999999,18.63454301075269,13864.1,3.723048369053115,28.63310000000004,24.5685,18.568951612903223,30.8,8.8,0.9615591397849462,81.83333333333333,20.407625,23.94626344086021,24.89578869047619
2005-06-01,3997.0,3543.0,6.2,242.0,6.83,3907.9166666666665,6.216666666666666,290.75,7.411666666666666,18.22825,13124.34,4.781277928550248,29.0348,27.212,18.19888888888889,28.9,6.6,0.9829166666666668,81.05,18.63454301075269,20.407625,23.94626344086021
2005-07-01,4085.0,3959.0,5.9,263.0,6.64,3941.6666666666665,6.208333333333333,292.5,7.3975,14.505067204301076,10791.77,5.946672797247485,29.566900000000008,25.6195,14.98521505376344,31.7,2.3,1.3079301075268817,74.63172043010752,18.22825,18.63454301075269,20.407625
2005-08-01,4261.0,3842.0,6.0,280.0,7.29,3941.8333333333335,6.2,293.9166666666667,7.434166666666667,16.442567204301074,12233.27,5.099174529643815,28.9657,27.265000000000004,16.773521505376344,30.6,6.6,1.6,75.24596774193549,14.505067204301076,18.22825,18.63454301075269
2005-09-01,3548.0,3997.0,6.3,260.0,6.5,3939.9166666666665,6.2,287.0,7.265000000000001,15.030625,10822.05,4.340808686626757,26.55989999999996,22.7215,15.433194444444444,27.1,5.3,1.9423611111111112,76.30694444444444,16.442567204301074,14.505067204301076,18.22825
2005-10-01,3523.0,4085.0,6.2,309.0,7.56,3939.25,6.183333333333334,284.0833333333333,7.194999999999999,18.881344086021503,14047.72,4.13171628782284,31.038400000000006,27.925000000000008,18.89663978494624,32.3,9.4,1.828763440860215,76.3252688172043,15.030625,16.442567204301074,14.505067204301076
2005-11-01,3367.0,4261.0,6.4,382.0,8.97,3952.8333333333335,6.199999999999999,284.3333333333333,7.171666666666667,21.988569444444444,15831.77,5.445525249098052,34.7267,31.54999999999999,22.03736111111111,36.6,8.7,1.875555555555556,65.12083333333334,18.881344086021503,15.030625,16.442567204301074
2005-12-01,3661.0,3548.0,6.4,314.0,8.85,3911.8333333333335,6.2,282.75,7.2225,22.886706989247312,17027.71,4.234056315529299,33.53980000000001,30.37,22.81088709677419,34.9,12.4,1.9954301075268817,64.65591397849462,21.988569444444444,18.881344086021503,15.030625
2006-01-01,3537.0,3523.0,6.5,305.0,8.66,3873.25,6.2,283.3333333333333,7.320833333333333,26.38549731182796,19630.81,5.13452757055658,40.851400000000005,37.195,25.32715053763441,38.1,17.8,1.585483870967742,72.34005376344086,22.886706989247312,21.988569444444444,18.881344086021503
2006-02-01,3353.0,3367.0,6.2,241.0,7.16,3813.25,6.175000000000001,277.6666666666667,7.287499999999999,24.96648809523809,16777.48,3.9770061367916703,35.68689999999997,32.008,24.273065476190474,34.5,17.1,1.733482142857143,71.94494047619048,26.38549731182796,22.886706989247312,21.988569444444444
2006-03-01,3589.0,3661.0,6.0,299.0,8.17,3781.3333333333335,6.158333333333334,281.9166666666667,7.4575,24.218467741935484,18018.54,4.407949666235044,35.82130000000001,32.53000000000001,23.6497311827957,36.3,14.0,1.551478494623656,71.99193548387096,24.96648809523809,26.38549731182796,22.886706989247312
2006-04-01,3594.0,3537.0,5.7,276.0,7.8,3751.25,6.133333333333334,284.1666666666667,7.574999999999999,20.276777777777777,14599.28,4.011024918435016,29.851,27.361,20.21263888888889,30.3,11.3,1.1577777777777778,73.70416666666667,24.218467741935484,24.96648809523809,26.38549731182796
2006-05-01,3969.0,3353.0,6.0,241.0,7.19,3723.0,6.150000000000001,284.3333333333333,7.635000000000001,15.29396505376344,11378.71,3.605763444489895,23.8085,21.99,15.61021505376344,24.9,5.8,1.3388440860215054,79.15994623655914,20.276777777777777,24.218467741935484,24.96648809523809
2006-06-01,3917.0,3589.0,5.6,254.0,7.08,3726.8333333333335,6.1000000000000005,285.3333333333333,7.655833333333334,15.474,11141.28,4.5790502079226,28.3581,24.646999999999984,15.7525,30.6,6.5,1.245,79.21111111111111,15.29396505376344,20.276777777777777,24.218467741935484
2006-07-01,3883.0,3594.0,5.8,257.0,7.15,3696.4166666666665,6.091666666666666,284.8333333333333,7.698333333333333,16.951424731182797,12611.86,4.714492630906396,29.527000000000005,25.233500000000006,17.1372311827957,31.2,4.0,1.3135752688172042,77.99193548387096,15.474,15.29396505376344,20.276777777777777
2006-08-01,3878.0,3969.0,5.9,279.0,7.03,3707.0,6.083333333333333,284.75,7.676666666666667,14.372029569892474,10692.79,5.852354121973177,28.64,24.019500000000004,14.86989247311828,32.2,2.8,1.385215053763441,74.53225806451613,16.951424731182797,15.474,15.29396505376344
2006-09-01,3991.0,3917.0,6.2,324.0,8.27,3700.3333333333335,6.075,290.0833333333333,7.824166666666668,15.512375,11168.91,4.938912877902147,28.329199999999982,23.671,15.92513888888889,32.0,3.9,1.7291666666666667,73.68055555555556,14.372029569892474,16.951424731182797,15.474
